var0,var1,var2,var3,var4,var5,var6,var7,var8,y,fold,train_test
79,2,83,0,-40,14,4,125,120, negative,4,tra
104,-3,105,-2,70,-30,1,35,34, negative,4,tra
85,0,88,0,0,30,3,88,84, negative,4,tra
82,-4,86,0,-4,-27,4,91,88, negative,4,tra
86,6,89,0,8,0,3,81,78, negative,4,tra
82,2,86,0,-2,5,3,88,84, negative,4,tra
84,0,88,-1,6,-3,4,83,78, negative,4,tra
84,-5,88,0,2,0,3,85,82, negative,4,tra
104,-8,107,-1,70,0,3,37,34, negative,4,tra
78,0,82,1,-40,0,4,123,120, negative,4,tra
102,0,103,6,72,28,1,31,30, negative,4,tra
104,0,104,-1,70,0,1,35,34, negative,4,tra
84,-1,88,0,6,0,4,83,78, negative,4,tra
77,4,81,0,-42,0,4,125,120, negative,4,tra
81,3,86,1,-40,10,4,127,122, negative,4,tra
83,-2,86,0,-2,25,4,89,86, negative,4,tra
79,0,83,0,-30,9,4,114,110, negative,4,tra
80,3,84,0,-40,15,4,125,122, negative,4,tra
82,0,86,1,-40,7,5,128,124, negative,4,tra
108,2,109,0,72,5,1,36,36, negative,4,tra
105,-4,107,-2,70,0,2,37,34, negative,4,tra
83,0,86,0,-4,25,3,92,88, negative,4,tra
105,5,107,9,72,5,1,35,34, negative,4,tra
102,0,103,3,70,-4,1,33,32, negative,4,tra
85,0,88,0,2,23,3,86,82, negative,4,tra
79,0,83,-1,-40,0,4,125,120, negative,4,tra
79,0,84,0,-40,1,4,125,120, negative,4,tra
105,-5,106,1,72,3,2,34,32, negative,4,tra
76,2,81,0,-42,0,4,125,120, negative,4,tra
77,0,81,0,-42,0,4,125,122, negative,4,tra
104,5,106,6,70,-29,1,36,34, negative,4,tra
103,-2,104,-1,70,0,1,35,34, negative,4,tra
82,0,86,-1,-10,3,3,96,92, negative,4,tra
101,-2,102,-3,72,0,1,29,28, negative,4,tra
79,-1,83,0,-32,85,4,117,112, negative,4,tra
87,2,89,0,8,1,2,81,78, negative,4,tra
84,0,87,6,-2,0,3,90,86, negative,4,tra
76,0,80,0,-42,-17,4,124,120, negative,4,tra
80,1,84,0,-38,0,4,123,118, negative,4,tra
82,0,86,3,-12,0,4,99,94, negative,4,tra
102,4,102,1,72,18,1,30,30, negative,4,tra
80,0,84,0,-38,-3,4,123,118, negative,4,tra
105,-2,107,-4,70,0,2,37,36, negative,4,tra
81,1,85,0,-40,9,4,126,122, negative,4,tra
85,-3,88,0,0,0,3,88,84, negative,4,tra
81,1,84,0,-12,13,3,97,94, negative,4,tra
78,0,83,5,-46,0,4,129,124, negative,4,tra
85,0,88,-2,2,-9,3,86,82, negative,4,tra
71,-8,75,-5,-40,7,4,116,112, negative,4,tra
102,2,103,0,70,-13,1,33,32, negative,4,tra
81,2,85,5,-24,0,4,111,106, negative,4,tra
81,-1,85,0,-22,0,4,108,104, negative,4,tra
123,656,105,1,36,-4,-18,69,86, negative,4,tra
79,0,84,1,-42,-1,4,128,124, negative,4,tra
79,4,83,0,-42,0,4,126,122, negative,4,tra
81,0,86,0,-40,4,4,127,122, negative,4,tra
103,5,104,2,70,-27,1,35,34, negative,4,tra
81,0,84,0,-18,31,4,103,98, negative,4,tra
104,4,105,0,72,5,1,33,32, negative,4,tra
79,0,83,-3,-38,0,4,122,118, negative,4,tra
76,0,81,-2,-40,16,5,122,118, negative,4,tra
79,0,83,0,-30,18,4,114,110, negative,4,tra
104,1,105,1,70,0,1,35,34, negative,4,tra
103,0,104,-7,70,0,1,34,34, negative,4,tra
101,0,102,0,72,19,1,30,28, negative,4,tra
105,-5,107,0,72,0,1,35,34, negative,4,tra
102,1,103,0,70,-5,1,33,32, negative,4,tra
81,0,84,0,-14,21,3,100,96, negative,4,tra
104,-9,107,-1,70,0,3,37,34, negative,4,tra
104,3,105,0,72,2,1,33,32, negative,4,tra
81,-1,84,0,-14,6,4,100,96, negative,4,tra
105,-2,106,-3,72,1,1,33,32, negative,4,tra
104,0,105,0,72,1,1,33,32, negative,4,tra
81,1,84,0,-20,0,4,105,102, negative,4,tra
107,1,108,0,70,0,1,38,36, negative,4,tra
81,0,84,0,-18,-12,3,103,100, negative,4,tra
104,0,106,0,70,0,1,36,34, negative,4,tra
81,-3,86,0,-22,0,4,109,104, negative,4,tra
79,-1,84,0,-32,0,4,117,112, negative,4,tra
81,0,84,0,-18,19,4,103,98, negative,4,tra
75,3,79,3,-42,0,4,123,120, negative,4,tra
84,-2,88,0,6,0,4,83,80, negative,4,tra
102,0,103,0,70,-19,1,33,32, negative,4,tra
85,0,88,-3,2,-7,3,86,82, negative,4,tra
87,1,89,0,8,1,2,81,78, negative,4,tra
80,0,84,8,-20,0,4,105,100, negative,4,tra
84,0,88,0,0,12,3,88,84, negative,4,tra
80,3,84,0,-40,6,4,126,122, negative,4,tra
106,3,107,1,72,0,1,35,34, negative,4,tra
76,0,80,-3,-42,-11,4,124,120, negative,4,tra
102,3,102,0,72,12,1,30,30, negative,4,tra
79,0,84,2,-32,-7,4,117,112, negative,4,tra
80,-3,84,-4,-42,-30,4,128,124, negative,4,tra
80,-2,84,-2,-40,12,4,126,122, negative,4,tra
102,0,103,1,70,-8,1,33,32, negative,4,tra
87,3,89,0,8,0,2,81,80, negative,4,tra
84,-10,89,0,8,0,5,81,76, negative,4,tra
79,0,83,-3,-32,-3,4,117,112, negative,4,tra
82,5,86,0,-24,-24,4,112,108, negative,4,tra
102,0,103,0,72,31,1,31,30, negative,4,tra
87,4,89,0,8,0,2,81,80, negative,4,tra
84,5,86,0,-2,0,3,89,86, negative,4,tra
82,0,86,0,-10,23,3,96,92, negative,4,tra
101,-1,102,-1,72,0,1,29,28, negative,4,tra
80,-2,84,0,-14,-3,4,99,96, negative,4,tra
82,0,85,-1,-2,0,3,88,84, negative,4,tra
108,1,109,0,72,1,1,36,36, negative,4,tra
107,0,108,0,72,8,1,36,34, negative,4,tra
106,0,107,0,72,6,1,35,34, negative,4,tra
80,0,84,0,-28,-28,4,112,108, negative,4,tra
104,0,104,-4,70,0,1,35,34, negative,4,tra
81,-3,84,0,-14,1,4,100,96, negative,4,tra
82,0,86,1,-2,6,4,88,84, negative,4,tra
82,0,85,-2,-10,0,3,95,92, negative,4,tra
79,4,83,0,-46,0,4,130,126, negative,4,tra
81,0,84,0,-18,22,4,103,98, negative,4,tra
81,0,85,0,-40,4,4,126,122, negative,4,tra
76,0,81,-6,-42,-11,5,125,120, negative,4,tra
83,0,86,0,-4,11,3,92,88, negative,4,tra
84,1,88,0,0,2,3,88,84, negative,4,tra
85,0,88,-1,0,0,3,88,84, negative,4,tra
80,1,84,0,-32,0,4,117,114, negative,4,tra
76,1,81,1,-40,9,5,122,118, negative,4,tra
85,0,88,-273,0,0,3,88,84, negative,4,tra
80,0,84,0,-40,31,4,125,122, negative,4,tra
77,0,81,0,-40,6,4,123,118, negative,4,tra
106,0,108,0,70,0,1,38,36, negative,4,tra
105,1,107,6,70,0,1,37,36, negative,4,tra
82,0,85,-1,-6,6,3,93,90, negative,4,tra
85,0,88,0,6,16,3,83,80, negative,4,tra
81,0,84,7,-14,0,4,100,96, negative,4,tra
80,0,85,2,-40,3,5,126,122, negative,4,tra
85,1,88,1,-2,0,3,91,88, negative,4,tra
84,2,87,0,-2,0,3,90,86, negative,4,tra
83,0,86,5,-2,0,4,89,86, negative,4,tra
106,-5,108,2,72,0,2,35,34, negative,4,tra
82,1,86,0,-40,9,4,128,124, negative,4,tra
79,2,83,0,-30,0,4,114,110, negative,4,tra
84,0,88,0,0,14,3,88,84, negative,4,tra
102,0,102,-6,72,25,1,30,30, negative,4,tra
81,0,84,0,-22,-28,4,108,104, negative,4,tra
82,5,86,1,-2,4,3,88,84, negative,4,tra
82,0,86,0,-42,-29,5,130,126, negative,4,tra
104,2,105,2,70,0,1,35,34, negative,4,tra
85,-4,89,0,2,0,4,86,82, negative,4,tra
81,0,84,-2,-18,17,4,103,98, negative,4,tra
80,0,84,3,-20,0,4,105,100, negative,4,tra
76,-5,81,0,-40,0,4,122,118, negative,4,tra
78,-1,83,0,-40,1,4,124,120, negative,4,tra
85,0,88,-1,6,19,3,83,80, negative,4,tra
105,4,106,2,72,6,1,33,32, negative,4,tra
83,0,86,0,-4,-7,4,92,88, negative,4,tra
81,0,84,-2,-22,0,3,108,104, negative,4,tra
79,0,83,0,-42,-81,4,127,124, negative,4,tra
85,5,89,0,6,-5,4,84,80, negative,4,tra
80,1,84,6,-40,9,5,126,122, negative,4,tra
80,0,84,-3,-42,0,4,128,124, negative,4,tra
83,-5,86,0,-4,-15,4,92,88, negative,4,tra
104,-1,106,-3,70,-4,1,36,34, negative,4,tra
85,0,88,0,2,-13,3,86,82, negative,4,tra
78,1,82,1,-40,12,4,123,120, negative,4,tra
85,7,89,0,8,22,4,81,78, negative,4,tra
105,0,106,-2,70,-1,1,36,36, negative,4,tra
81,3,85,0,-12,0,4,98,94, negative,4,tra
108,2,109,0,72,4,1,36,36, negative,4,tra
102,0,103,0,70,-2,1,33,32, negative,4,tra
85,1,88,0,2,3,3,86,82, negative,4,tra
106,0,107,-2,70,0,1,37,36, negative,4,tra
83,0,86,0,-6,-12,3,94,90, negative,4,tra
83,0,86,0,-4,10,3,92,88, negative,4,tra
105,-5,106,2,70,0,2,36,34, negative,4,tra
104,2,105,4,70,0,1,35,34, negative,4,tra
81,-6,86,-1,-40,0,5,127,122, negative,4,tra
123,170,105,0,36,-1,-18,69,86, negative,4,tra
82,1,86,0,-22,4,4,109,106, negative,4,tra
80,-3,84,0,-40,4,5,126,122, negative,4,tra
85,0,89,0,6,16,4,84,80, negative,4,tra
105,-4,106,0,70,0,2,36,34, negative,4,tra
81,-1,84,-3,-18,26,4,103,98, negative,4,tra
81,0,84,0,-18,0,4,103,98, negative,4,tra
102,0,103,0,70,-1,1,33,32, negative,4,tra
80,0,84,0,-24,28,4,110,106, negative,4,tra
80,0,84,0,-32,16,4,117,114, negative,4,tra
83,0,87,0,-42,-30,4,131,126, negative,4,tra
106,-4,107,-6,72,0,1,35,34, negative,4,tra
80,0,84,0,-38,-4,4,123,118, negative,4,tra
83,-1,86,0,-6,0,4,94,90, negative,4,tra
83,0,86,2,-2,0,4,89,86, negative,4,tra
105,4,106,4,72,5,1,34,32, negative,4,tra
83,0,86,-1,-4,15,3,92,88, negative,4,tra
81,0,84,0,-22,-6,4,108,104, negative,4,tra
84,3,86,0,-2,0,3,89,86, negative,4,tra
82,-1,85,-7,-2,1,3,88,84, negative,4,tra
82,3,86,0,-22,15,4,109,106, negative,4,tra
79,5,83,1,-40,9,4,125,120, negative,4,tra
101,-2,102,0,70,-2,1,33,32, negative,4,tra
80,0,84,0,-42,0,5,128,124, negative,4,tra
85,0,88,-2,6,-6,3,83,80, negative,4,tra
101,0,102,0,70,-3,1,33,32, negative,4,tra
80,0,84,0,-36,-29,4,120,116, negative,4,tra
85,0,88,-4,6,1,3,83,80, negative,2,tra
106,2,108,0,70,0,1,38,36, negative,2,tra
79,5,83,0,-46,0,4,130,126, negative,2,tra
76,0,81,-2,-40,13,5,122,118, negative,2,tra
104,7,105,7,70,0,1,35,34, negative,2,tra
81,-2,84,0,-18,-30,4,103,98, negative,2,tra
81,0,84,0,-12,29,4,97,94, negative,2,tra
79,0,83,0,-40,3,4,125,120, negative,2,tra
105,-1,106,2,70,0,2,36,34, negative,2,tra
79,2,83,0,-42,-19,4,126,122, negative,2,tra
80,0,85,6,-40,10,5,126,122, negative,2,tra
83,0,86,0,-4,0,3,92,88, negative,2,tra
84,6,89,0,6,-6,5,84,78, negative,2,tra
79,6,83,1,-40,13,4,124,120, negative,2,tra
85,0,88,-3,6,0,3,83,80, negative,2,tra
107,-2,108,-2,70,-28,1,38,38, negative,2,tra
102,0,103,0,72,24,1,31,30, negative,2,tra
107,-2,108,-1,70,-23,1,38,38, negative,2,tra
84,1,87,0,-4,0,3,92,88, negative,2,tra
107,-4,108,0,70,0,1,38,36, negative,2,tra
80,1,84,0,-28,0,4,112,108, negative,2,tra
85,0,89,0,6,26,4,84,80, negative,2,tra
105,0,106,-3,72,8,1,34,34, negative,2,tra
81,0,84,0,-22,-13,4,108,104, negative,2,tra
79,0,83,0,-30,38,4,114,110, negative,2,tra
83,0,86,0,-2,21,3,89,86, negative,2,tra
85,0,88,-114,0,0,3,88,84, negative,2,tra
80,0,84,0,-36,5,4,120,116, negative,2,tra
81,-3,84,0,-22,-2,4,108,104, negative,2,tra
105,0,106,-1,70,0,1,36,34, negative,2,tra
81,0,85,0,-22,0,4,108,104, negative,2,tra
81,2,83,-8,-6,-968,3,91,88, negative,2,tra
106,-2,107,-4,72,0,1,35,34, negative,2,tra
101,0,102,0,70,-12,1,32,32, negative,2,tra
79,0,83,0,-32,-15,4,117,112, negative,2,tra
105,0,106,-1,70,0,1,36,36, negative,2,tra
80,0,84,-1,-42,0,4,128,124, negative,2,tra
107,0,108,0,72,2,1,35,34, negative,2,tra
81,3,85,6,-24,0,4,111,106, negative,2,tra
102,0,102,-2,70,-1,1,33,32, negative,2,tra
105,0,107,-3,70,-4,1,37,36, negative,2,tra
81,-5,84,0,-22,-6,4,108,104, negative,2,tra
82,0,85,-6,-10,0,3,95,92, negative,2,tra
105,2,106,0,70,0,1,36,36, negative,2,tra
102,0,103,0,72,12,1,31,30, negative,2,tra
83,-3,87,0,-4,0,4,92,88, negative,2,tra
81,-3,85,-6,-40,0,4,126,122, negative,2,tra
80,0,84,6,-24,11,4,110,106, negative,2,tra
80,4,84,8,-28,0,4,112,108, negative,2,tra
105,4,106,4,70,0,1,36,36, negative,2,tra
105,-1,107,-3,70,-4,1,37,36, negative,2,tra
78,-4,83,0,-40,3,4,124,120, negative,2,tra
76,0,81,2,-40,0,5,122,118, negative,2,tra
84,-2,88,0,2,0,3,85,82, negative,2,tra
82,0,86,0,-4,-24,3,91,88, negative,2,tra
77,0,81,-2,-40,0,4,122,118, negative,2,tra
83,0,86,0,-6,-23,3,94,90, negative,2,tra
105,0,106,-7,70,0,1,36,36, negative,2,tra
78,1,82,0,-46,0,4,128,124, negative,2,tra
80,0,84,0,-42,-10,4,128,124, negative,2,tra
81,-4,85,0,-10,0,4,95,92, negative,2,tra
79,-1,83,-3,-32,12,4,117,112, negative,2,tra
84,4,89,0,6,-10,5,84,80, negative,2,tra
84,-1,88,0,2,0,3,85,82, negative,2,tra
79,4,83,0,-30,0,4,114,110, negative,2,tra
76,0,81,0,-42,0,5,125,120, negative,2,tra
103,-4,104,-2,70,0,1,35,34, negative,2,tra
76,-3,81,0,-40,0,5,122,118, negative,2,tra
82,0,86,1,-6,3,4,94,90, negative,2,tra
81,0,84,0,-18,18,4,103,98, negative,2,tra
85,0,88,-2,2,-5,3,86,82, negative,2,tra
81,0,84,0,-22,-16,4,108,104, negative,2,tra
82,0,86,5,-10,0,4,96,92, negative,2,tra
102,0,103,7,70,-12,1,33,32, negative,2,tra
80,-4,84,0,-36,0,5,121,116, negative,2,tra
102,-4,104,0,70,-11,2,34,32, negative,2,tra
82,0,86,0,-12,-18,3,99,96, negative,2,tra
81,3,84,0,-14,-4,3,99,96, negative,2,tra
86,5,89,0,2,-5,3,86,84, negative,2,tra
76,0,80,-1,-40,0,4,121,118, negative,2,tra
80,0,84,1,-36,16,5,121,116, negative,2,tra
82,0,85,0,-6,2,3,93,90, negative,2,tra
105,0,106,0,70,-30,1,36,36, negative,2,tra
104,0,106,-1,70,-2,1,36,34, negative,2,tra
103,1,104,8,70,0,1,35,34, negative,2,tra
82,-1,86,0,-2,2,4,88,84, negative,2,tra
85,0,88,0,2,4,3,86,82, negative,2,tra
84,0,88,0,0,25,3,88,84, negative,2,tra
104,-5,106,0,72,0,1,33,32, negative,2,tra
79,0,83,-4,-40,0,4,125,120, negative,2,tra
75,-4,79,-4,-42,-30,4,123,120, negative,2,tra
81,5,86,2,-40,8,4,127,122, negative,2,tra
82,-1,86,1,-2,4,4,88,84, negative,2,tra
78,0,83,4,-42,0,4,126,122, negative,2,tra
104,1,106,1,72,6,1,33,32, negative,2,tra
102,0,102,0,70,0,1,33,32, negative,2,tra
80,-1,84,0,-36,0,5,121,116, negative,2,tra
106,0,108,-3,70,-4,1,38,36, negative,2,tra
81,0,86,1,-24,-13,4,112,108, negative,2,tra
80,0,84,0,-40,21,4,125,122, negative,2,tra
81,0,84,4,-14,0,4,100,96, negative,2,tra
84,0,88,0,0,8,3,88,84, negative,2,tra
85,0,88,-6,0,0,3,88,84, negative,2,tra
75,0,79,0,-42,0,4,123,120, negative,2,tra
79,0,83,0,-30,4,4,114,110, negative,2,tra
85,0,88,0,0,-14,3,88,86, negative,2,tra
77,2,81,1,-40,13,4,123,118, negative,2,tra
102,0,103,0,72,26,1,31,30, negative,2,tra
76,0,80,0,-40,14,4,121,116, negative,2,tra
105,0,106,-3,70,-4,1,36,36, negative,2,tra
82,0,85,-2,-2,8,3,88,84, negative,2,tra
82,0,86,0,-40,10,4,128,124, negative,2,tra
107,5,108,-1,70,-2,1,38,36, negative,2,tra
106,5,108,0,70,0,1,38,36, negative,2,tra
104,0,106,0,72,7,1,33,32, negative,2,tra
82,3,86,2,-2,0,3,88,84, negative,2,tra
82,0,86,0,-40,13,4,128,124, negative,2,tra
79,0,84,2,-42,-5,4,128,124, negative,2,tra
80,0,84,2,-42,-23,5,128,124, negative,2,tra
85,0,89,1,6,27,4,84,80, negative,2,tra
79,0,83,0,-42,2,4,127,122, negative,2,tra
79,1,83,0,-40,16,4,124,120, negative,2,tra
105,0,106,0,72,1,1,34,32, negative,2,tra
108,0,109,0,72,4,1,36,36, negative,2,tra
82,0,85,-2,-6,3,3,93,90, negative,2,tra
81,1,84,0,-14,1,3,100,96, negative,2,tra
82,5,86,0,-6,0,3,94,90, negative,2,tra
85,0,88,0,2,30,3,86,82, negative,2,tra
78,-2,83,0,-46,0,4,129,124, negative,2,tra
78,0,82,0,-42,-22,4,126,122, negative,2,tra
82,0,85,0,-6,26,3,93,90, negative,2,tra
80,0,84,0,-42,-12,4,128,124, negative,2,tra
84,-3,88,0,6,0,4,83,78, negative,2,tra
78,-4,83,0,-46,0,4,129,124, negative,2,tra
77,0,81,0,-42,0,4,125,120, negative,2,tra
79,-1,83,-2,-40,2,4,124,120, negative,2,tra
84,-1,88,-3,6,-9,4,83,78, negative,2,tra
83,-3,88,0,6,0,5,83,78, negative,2,tra
80,0,84,0,-36,-8,4,120,116, negative,2,tra
106,0,108,5,70,0,2,38,36, negative,2,tra
103,0,104,0,70,0,1,34,34, negative,2,tra
104,-1,105,-1,70,-22,1,35,34, negative,2,tra
84,0,88,0,-2,-30,4,90,86, negative,2,tra
82,0,86,0,-10,3,3,96,92, negative,2,tra
84,-3,88,0,6,0,5,83,78, negative,2,tra
81,-2,84,0,-18,0,4,103,98, negative,2,tra
85,0,88,-6,6,0,3,83,80, negative,2,tra
101,5,102,0,72,14,1,29,28, negative,2,tra
102,0,102,0,70,-1,1,33,32, negative,2,tra
81,0,86,0,-22,10,4,109,104, negative,2,tra
80,3,84,0,-42,-18,4,128,124, negative,2,tra
81,0,85,-4,-22,0,4,108,104, negative,2,tra
101,0,102,0,70,-23,1,32,32, negative,2,tra
79,2,83,0,-28,0,4,112,108, negative,2,tra
81,0,85,0,-40,3,4,126,122, negative,2,tra
80,0,84,1,-40,14,5,126,122, negative,2,tra
81,4,84,1,-20,0,4,105,102, negative,2,tra
81,5,84,0,-24,0,4,110,106, negative,2,tra
79,-1,83,-10,436,6339,4,-353,-356, negative,2,tra
79,-1,83,-13,-6,159,4,91,88, negative,2,tra
85,0,89,1,2,-4,4,86,82, negative,2,tra
105,1,106,0,70,-2,1,36,34, negative,2,tra
77,-3,81,0,-40,0,4,123,118, negative,2,tra
79,-4,83,0,-30,0,4,114,110, negative,2,tra
76,0,80,0,-42,0,4,124,120, negative,2,tra
82,0,85,0,-2,0,3,88,84, negative,2,tra
82,0,86,0,-2,8,4,88,84, negative,2,tra
80,0,84,-1,-40,3,4,125,122, negative,2,tra
102,0,103,0,70,-17,1,33,32, negative,2,tra
101,0,102,0,72,5,1,30,28, negative,2,tra
76,0,79,-7,-40,0,4,121,116, negative,2,tra
106,-1,108,0,70,0,2,38,36, negative,2,tra
80,-2,84,0,-28,0,4,112,108, negative,2,tra
81,2,85,0,-24,0,4,111,108, negative,2,tra
82,-1,85,-3,-2,22,3,88,84, negative,2,tra
76,0,80,0,-40,17,4,121,116, negative,2,tra
78,0,83,7,-42,0,4,126,122, negative,2,tra
83,5,86,0,-2,0,3,88,86, negative,2,tra
102,-4,104,0,70,0,1,34,32, negative,2,tra
105,3,106,3,70,0,1,36,36, negative,2,tra
81,-1,84,0,-18,0,4,103,98, negative,2,tra
82,0,86,0,-40,11,4,128,124, negative,2,tra
81,1,85,0,-42,-23,4,129,124, negative,2,tra
86,4,89,0,2,-7,3,86,84, negative,2,tra
79,0,84,0,-38,0,4,123,118, negative,2,tra
79,4,83,1,-42,-23,4,127,122, negative,2,tra
106,-5,108,-1,70,0,1,38,36, negative,2,tra
80,0,84,0,-20,0,4,105,100, negative,2,tra
104,6,105,7,72,11,1,33,32, negative,2,tra
105,2,106,1,70,0,1,36,34, negative,2,tra
73,9,77,7,-42,-4,4,121,118, negative,2,tra
83,4,86,0,-2,0,3,88,86, negative,2,tra
101,0,102,0,70,0,1,33,32, negative,2,tra
101,0,102,2,72,14,1,30,28, negative,2,tra
81,0,84,0,-18,-10,3,103,100, negative,2,tra
83,0,86,-1,-4,0,3,92,88, negative,2,tra
79,0,84,5,-38,0,4,123,118, negative,2,tra
82,0,86,-2,-40,0,4,128,124, negative,2,tra
106,-5,108,0,70,-24,1,38,36, negative,2,tra
76,4,81,0,-42,-16,4,125,120, negative,2,tra
82,0,86,0,-10,17,3,96,92, negative,2,tra
82,-1,86,0,-12,0,4,99,94, negative,2,tra
83,-4,88,0,6,0,5,83,78, negative,2,tra
81,0,85,6,-12,1,4,98,94, negative,2,tra
105,-3,106,-5,70,0,1,36,34, negative,2,tra
79,-5,83,-2,-32,1092,4,117,112, negative,2,tra
104,0,106,0,72,3,1,33,32, negative,2,tra
104,-4,105,-3,72,1,1,33,32, negative,2,tra
78,0,83,6,-42,0,4,126,122, negative,2,tra
85,0,88,0,0,-2,3,88,86, negative,2,tra
71,-12,76,-9,-40,4,5,117,112, negative,2,tra
81,4,84,0,-14,-16,3,100,96, negative,2,tra
76,-3,81,0,-42,0,4,125,120, negative,2,tra
81,0,86,0,-24,-18,4,112,108, negative,2,tra
102,0,102,-1,72,14,1,30,30, negative,2,tra
80,0,84,-5,-42,0,4,128,124, negative,2,tra
79,-2,83,-3,-40,3,4,124,120, negative,2,tra
79,0,83,0,-28,7,4,112,108, negative,2,tra
103,2,105,9,70,0,2,35,34, negative,2,tra
72,-9,76,-8,-40,8,4,117,114, negative,2,tra
85,0,88,-45,0,0,3,88,84, negative,2,tra
79,0,83,-2,-46,0,4,129,126, negative,2,tra
75,4,79,4,-42,0,4,123,120, negative,2,tra
76,0,81,-1,-40,10,5,122,118, negative,2,tra
79,0,84,0,-40,11,4,125,120, negative,2,tra
105,-1,106,-2,70,0,1,36,34, negative,2,tra
79,0,84,7,-6,205,5,92,88, negative,2,tra
81,0,85,0,-40,9,4,126,122, negative,2,tra
83,0,86,-2,-2,17,3,88,86, negative,2,tra
84,2,86,-5,-4,0,3,92,88, negative,2,tra
76,0,81,0,-40,16,5,123,118, negative,2,tra
76,0,80,-3,-40,0,4,121,118, negative,2,tra
105,4,108,0,70,0,2,38,36, negative,2,tra
101,0,102,0,70,-4,1,33,32, negative,2,tra
77,-3,81,0,-40,73,4,123,118, negative,2,tra
75,1,79,8,-42,0,5,123,118, negative,2,tra
85,-2,88,0,0,-25,3,88,84, negative,2,tra
85,-1,88,0,6,13,3,83,80, negative,2,tra
79,0,83,0,-46,-24,4,130,126, negative,2,tra
81,1,84,0,-22,-5,3,108,104, negative,2,tra
80,0,84,1,-42,0,5,128,124, negative,2,tra
77,-4,81,0,-40,0,4,123,118, negative,2,tra
105,-5,106,-7,70,0,1,36,34, negative,2,tra
102,0,103,0,70,-25,1,33,32, negative,2,tra
79,0,83,0,-40,-6,4,125,120, negative,2,tra
83,0,86,0,-4,14,3,92,88, negative,2,tra
82,0,86,-2,-40,9,4,128,124, negative,2,tra
102,0,103,0,72,6,1,31,30, negative,2,tra
81,0,84,0,-14,-14,4,100,96, negative,2,tra
84,0,88,0,-2,-27,3,90,88, negative,2,tra
79,-1,83,0,-46,0,5,130,126, negative,2,tra
82,2,86,0,-6,0,3,94,90, negative,2,tra
85,-1,88,0,2,-13,3,86,82, negative,2,tra
82,0,86,0,-10,14,3,96,92, negative,2,tra
85,0,88,0,2,-29,3,86,82, negative,2,tra
82,0,86,2,-12,0,4,99,94, negative,2,tra
105,-1,106,-1,70,0,1,36,34, negative,2,tra
85,-4,88,0,2,3,3,86,82, negative,2,tra
79,0,83,0,-28,16,4,112,108, negative,2,tra
80,5,84,0,-38,0,4,123,118, negative,2,tra
101,0,102,0,72,11,1,29,28, negative,2,tra
85,-3,88,0,6,9,3,83,80, negative,2,tra
77,0,81,1,-42,0,4,125,120, negative,2,tra
79,0,84,1,-42,-3,4,128,124, negative,2,tra
78,0,83,8,-42,0,4,126,122, negative,2,tra
107,1,108,1,70,-26,1,38,36, negative,2,tra
86,4,89,0,6,-18,3,84,80, negative,2,tra
81,0,84,1,-12,21,4,97,94, negative,2,tra
106,5,108,1,70,0,1,38,36, negative,2,tra
82,0,86,2,-6,4,4,94,90, negative,2,tra
104,0,104,-6,72,24,1,32,32, negative,2,tra
105,0,107,0,70,0,1,37,36, negative,2,tra
105,-3,106,0,70,0,1,36,36, negative,2,tra
111,4254,105,0,36,0,-6,69,76, negative,2,tra
82,0,85,-2,-2,6,3,88,84, negative,2,tra
82,0,86,0,-22,0,4,109,106, negative,2,tra
79,-3,84,0,-32,0,4,117,112, negative,2,tra
85,0,88,0,2,10,3,86,82, negative,2,tra
82,0,86,1,-6,1,4,94,90, negative,2,tra
82,0,86,2,-10,0,4,96,92, negative,2,tra
80,2,84,0,-24,26,4,110,106, negative,2,tra
104,3,106,6,72,4,1,33,32, negative,2,tra
80,-3,84,-5,-42,13,5,128,124, negative,2,tra
81,0,84,0,-12,23,4,97,94, negative,2,tra
102,0,103,0,70,-13,1,33,32, negative,2,tra
102,0,102,-1,70,-5,1,33,32, negative,2,tra
104,3,105,0,72,3,1,33,32, negative,2,tra
105,-4,106,2,70,0,2,36,34, negative,2,tra
101,0,102,0,72,10,1,30,28, negative,2,tra
84,0,88,0,0,0,4,88,84, negative,2,tra
79,0,83,0,-30,5,4,114,110, negative,2,tra
81,0,86,0,-22,19,4,109,104, negative,2,tra
103,3,104,0,70,0,1,35,34, negative,2,tra
79,0,83,1,-42,0,5,127,122, negative,2,tra
84,0,88,0,-2,-23,3,90,88, negative,2,tra
78,1,81,0,-40,114,4,123,120, negative,2,tra
82,0,86,0,-6,1,4,94,90, negative,2,tra
80,1,84,0,-40,2,4,126,122, negative,2,tra
83,0,86,0,-4,21,3,92,88, negative,2,tra
79,0,83,-6,-40,0,4,125,120, negative,2,tra
104,2,105,3,70,0,1,35,34, negative,2,tra
102,0,103,0,70,-16,1,33,32, negative,2,tra
104,4,105,5,72,7,1,33,32, negative,2,tra
82,-3,86,-1,-4,-11,3,91,88, negative,2,tra
102,0,103,1,70,-15,1,33,32, negative,2,tra
101,-5,102,0,70,-7,1,33,32, negative,2,tra
103,-5,104,-4,72,15,1,32,30, negative,2,tra
102,1,104,6,70,-3,2,34,32, negative,2,tra
85,0,88,0,2,20,3,86,82, negative,2,tra
82,0,86,2,-6,1,4,94,90, negative,2,tra
103,1,104,6,70,0,1,35,34, negative,2,tra
