@relation final_dataset_v1

@attribute fingerprint {B101X9I_1_1,B102X0I_1_1,B104X8I_1_1,B105X2I_1_1,B106X8I_1_1,B107X9I_1_1,B108X6I_1_1,B109X4I_1_1,B110X6I_1_1,B111X7I_1_1,B112X2I_1_1,B114X3I_1_1,B115X8I_1_1,B116X6I_1_1,B117X0I_1_1,B118X8I_1_1,B119X0I_1_1,B120X9I_1_1,B121X7I_1_1,B122X4I_1_1,B123X1I_1_1,B124X5I_1_1,B126X1I_1_1,B127X6I_1_1,B129X7I_1_1,B130X1I_1_1,B132X7I_1_1,B134X9I_1_1,B135X8I_1_1,B136X8I_1_1,B137X6I_1_1,B138X3I_1_1,B139X2I_1_1,B140X8I_1_1,B141X4I_1_1,B142X1I_1_1,B143X6I_1_1,B144X3I_1_1,B145X8I_1_1,B146X6I_1_1,B147X7I_1_1,B148X6I_1_1,B150X3I_1_1,B151X9I_1_1,B152X8I_1_1,B153X1I_1_1,B154X6I_1_1,B155X6I_1_1,B157X7I_1_1,B158X8I_1_1,B161X1I_1_1,B163X7I_1_1,B164X3I_1_1,B165X7I_1_1,B166X3I_1_1,B167X2I_1_1,B168X1I_1_1,B169X2I_1_1,B170X7I_1_1,B171X7I_1_1,B172X1I_1_1,B173X9I_1_1,B175X6I_1_1,B176X7I_1_1,B177X6I_1_1,B179X2I_1_1,B180X4I_1_1,B181X8I_1_1,B182X7I_1_1,B183X1I_1_1,B185X7I_1_1,B187X2I_1_1,B188X7I_1_1,B189X7I_1_1,B190X8I_1_1,B191X3I_1_1,B192X9I_1_1,B193X2I_1_1,B194X8I_1_1,B195X3I_1_1,B196X7I_1_1,B197X8I_1_1,B198X6I_1_1,B199X1I_1_1,B200X6I_1_1,G001X2I_1_1,G002X3I_1_1,G003X8I_1_1,G004X8I_1_1,G005X8I_1_1,G006X6I_1_1,G007X1I_1_1,G008X6I_1_1,G009X8I_1_1,G011X7I_1_1,G012X8I_1_1,G013X4I_1_1,G014X7I_1_1,G016X8I_1_1,G017X9I_1_1,G018X6I_1_1,G019X1I_1_1,G021X7I_1_1,G023X6I_1_1,G026X9I_1_1,G027X6I_1_1,G028X1I_1_1,G029X9I_1_1,G030X1I_1_1,G031X6I_1_1,G032X6I_1_1,G033X7I_1_1,G034X6I_1_1,G035X6I_1_1,G036X6I_1_1,G037X6I_1_1,G038X6I_1_1,G039X4I_1_1,G040X6I_1_1,G041X6I_1_1,G042X2I_1_1,G043X8I_1_1,G044X7I_1_1,G045X9I_1_1,G046X1I_1_1,G047X4I_1_1,G049X3I_1_1,G050X7I_1_1,G051X6I_1_1,G052X9I_1_1,G053X6I_1_1,G055X3I_1_1,G056X9I_1_1,G057X4I_1_1,G058X4I_1_1,G059X1I_1_1,G060X1I_1_1,G061X4I_1_1,G062X9I_1_1,G063X2I_1_1,G064X1I_1_1,G065X6I_1_1,G066X4I_1_1,G068X6I_1_1,G069X7I_1_1,G070X2I_1_1,G071X2I_1_1,G072X1I_1_1,G073X8I_1_1,G074X3I_1_1,G075X3I_1_1,G076X3I_1_1,G077X1I_1_1,G078X3I_1_1,G079X1I_1_1,G080X8I_1_1,G081X1I_1_1,G082X6I_1_1,G083X8I_1_1,G084X6I_1_1,G085X2I_1_1,G086X9I_1_1,G087X8I_1_1,G088X7I_1_1,G089X0I_1_1,G090X5I_1_1,G092X3I_1_1,G093X8I_1_1,G094X6I_1_1,G095X6I_1_1,G096X2I_1_1,G099X9I_1_1,U201X6I_1_1,U202X8I_1_1,U204X2I_1_1,U205X4I_1_1,U206X3I_1_1,U209X7I_1_1,U212X2I_1_1,U214X5I_1_1,U215X8I_1_1,U216X4I_1_1,U217X6I_1_1,U220X5I_1_1,U221X9I_1_1,U223X6I_1_1,U224X6I_1_1,U225X6I_1_1,U226X3I_1_1,U227X6I_1_1,U228X3I_1_1,U229X2I_1_1,U230X6I_1_1,U231X2I_1_1,U232X4I_1_1,U233X6I_1_1,U236X2I_1_1,U237X1I_1_1,U238X1I_1_1,U240X1I_1_1,U241X6I_1_1,U242X1I_1_1,U245X7I_1_1,U246X8I_1_1,U247X1I_1_1,U249X3I_1_1,U250X1I_1_1,U251X1I_1_1,U252X6I_1_1,U253X9I_1_1,U254X3I_1_1,U255X1I_1_1,U256X7I_1_1,U257X3I_1_1,U258X1I_1_1,U260X8I_1_1,U261X6I_1_1,U263X1I_1_1,U265X3I_1_1,U267X3I_1_1,U268X4I_1_1,U269X3I_1_1,U270X6I_1_1,U271X6I_1_1,U272X9I_1_1,U273X6I_1_1,U276X6I_1_1,U277X9I_1_1,U280X5I_1_1,U281X7I_1_1,U282X2I_1_1,U283X6I_1_1,U284X2I_1_1,U285X4I_1_1,U286X6I_1_1,U287X3I_1_1,U288X6I_1_1,U289X6I_1_1,U290X4I_1_1,U291X6I_1_1,U293X1I_1_1,U294X6I_1_1,U295X1I_1_1,U296X6I_1_1,U298X2I_1_1,U299X8I_1_1,U300X2I_1_1}
@attribute minutia {v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81}
@attribute r15 numeric
@attribute r30 numeric
@attribute r45 numeric
@attribute r60 numeric
@attribute r75 numeric
@attribute r90 numeric
@attribute l1 numeric
@attribute l2 numeric
@attribute l3 numeric
@attribute l4 numeric
@attribute l5 numeric
@attribute l6 numeric
@attribute d0 numeric
@attribute d1 numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute d11 numeric
@attribute q0 numeric
@attribute q1 numeric
@attribute q2 numeric
@attribute q3 numeric
@attribute q4 numeric
@attribute q5 numeric
@attribute q6 numeric
@attribute q7 numeric
@attribute q8 numeric
@attribute q9 numeric
@attribute q10 numeric
@attribute q11 numeric
@attribute alpha0 numeric
@attribute alpha0r numeric
@attribute alpha1 numeric
@attribute alpha1r numeric
@attribute alpha2 numeric
@attribute alpha2r numeric
@attribute alpha3 numeric
@attribute alpha3r numeric
@attribute alpha4 numeric
@attribute alpha4r numeric
@attribute alpha5 numeric
@attribute alpha5r numeric
@attribute alpha6 numeric
@attribute alpha6r numeric
@attribute alpha7 numeric
@attribute alpha7r numeric
@attribute alpha8 numeric
@attribute alpha8r numeric
@attribute alpha9 numeric
@attribute alpha9r numeric
@attribute alpha10 numeric
@attribute alpha10r numeric
@attribute alpha11 numeric
@attribute alpha11r numeric
@attribute beta0 numeric
@attribute beta0r numeric
@attribute beta1 numeric
@attribute beta1r numeric
@attribute beta2 numeric
@attribute beta2r numeric
@attribute beta3 numeric
@attribute beta3r numeric
@attribute beta4 numeric
@attribute beta4r numeric
@attribute beta5 numeric
@attribute beta5r numeric
@attribute beta6 numeric
@attribute beta6r numeric
@attribute beta7 numeric
@attribute beta7r numeric
@attribute beta8 numeric
@attribute beta8r numeric
@attribute beta9 numeric
@attribute beta9r numeric
@attribute beta10 numeric
@attribute beta10r numeric
@attribute beta11 numeric
@attribute beta11r numeric
@attribute score_change numeric

@data
G051X6I_1_1,v12,0,1,1,1,3,5,1,0,0,2,2,5,17.691806,69.971423,71.309186,82.097503,86.815897,92.779308,103.392456,110.476242,111.803399,114.477072,119.753914,125.538839,0.02439,0.538618,0.567073,0.742886,0.815041,0.872967,0.940041,0.958333,0.963415,0.965447,0.974593,0.986789,309.254581,296.112988,304.747192,279.888784,305.67593,84.817522,304.311574,281.453167,309.572419,273.430827,309.870297,272.728705,309.159862,285.018269,303.880475,102.022068,309.252558,94.110966,305.534708,265.676301,304.56721,90.708803,304.109155,281.250747,-3.716815,10,-21.716815,28,-217.716815,224,-19.716815,26,-26.716815,33,-27.716815,34,-14.716815,21,-198.716815,205,-205.716815,212,-36.716815,43,-210.716815,217,-19.716815,26,0
G052X9I_1_1,v12,0,1,2,4,4,5,1,1,2,0,1,5,18.384776,44.28318,55.036352,57.008771,78.771822,94.244363,109.329776,119.549153,134.272112,134.714513,136.191042,140.513345,0.012346,0.12963,0.185185,0.240741,0.419753,0.608025,0.737654,0.796296,0.907407,0.910494,0.916667,0.938272,298.073009,112.214602,298.745256,107.886849,300.465551,292.323959,298.592155,284.733748,297.79101,98.932603,297.622784,280.764376,300.273077,305.131485,298.552528,100.694121,298.247681,278.389274,299.175463,134.03387,299.381196,337.239604,298.772902,328.914495,-182.716815,189,-187.716815,194,1.283185,5,-10.716815,17,-195.716815,202,-13.716815,20,8,-1.716815,-194.716815,201,-16.716815,23,-155.716815,162,41,-34.716815,27,-20.716815,1
G053X6I_1_1,v12,0,0,1,1,2,4,0,1,0,1,2,4,39.051248,69.584481,80.610173,85.702975,91.214034,96.56604,117.046999,126.921235,128.160056,132.936075,141.484982,142.021125,0.244444,0.690741,0.82963,0.862963,0.890741,0.918519,0.957407,0.977778,0.97963,0.983333,0.996296,0.998148,45.767443,47.62585,41.157908,55.299501,40.502213,62.643806,41.087927,55.22952,41.021359,61.162952,40.273219,65.414811,40.992881,75.134474,41.461827,232.603419,40.719086,78.860679,40.502213,80.643806,40.472222,81.613815,41.811124,208.952717,5,1.283185,11,-4.716815,19,-12.716815,11,-4.716815,17,-10.716815,22,-15.716815,31,-24.716815,188,-181.716815,35,-28.716815,37,-30.716815,38,-31.716815,164,-157.716815,1
G055X3I_1_1,v12,0,0,2,3,7,8,0,2,1,4,1,8,35,42.755117,57.982756,65.375837,67.186308,70.519501,73.661387,80,90.520716,97.90812,98.478424,101.607086,0.091398,0.16129,0.311828,0.408602,0.424731,0.462366,0.505376,0.580645,0.655914,0.715054,0.725806,0.747312,224.360316,226.501908,225.475833,188.617425,224.280898,221.422491,228.536483,226.39489,225.213122,181.354715,229.682734,237.541141,224.444584,186.586177,229.356499,57.214906,223.996632,201.138224,224.69111,176.832703,225.114115,167.255708,229.821907,227.680314,5.283185,1,-33.716815,40,0.283185,6,1,5.283185,-40.716815,47,11,-4.716815,-34.716815,41,-162.716815,169,-19.716815,26,-44.716815,51,-54.716815,61,1,5.283185,0
G056X9I_1_1,v12,0,1,6,8,9,10,1,5,2,1,1,10,26.305893,33.615473,38.275318,40,41.976184,44.418465,45.221676,50.009999,65.855903,89.872131,121.016528,124.34227,0.083333,0.129167,0.154167,0.170833,0.1875,0.204167,0.208333,0.245833,0.366667,0.689583,0.941667,0.958333,308.276554,273.134962,304.757395,325.898988,307.439164,294.297571,307.785703,275.64411,303.9329,309.074492,305.831892,325.973484,304.972853,329.114446,305.488928,335.630521,309.16089,105.019297,307.461841,110.320248,307.684718,88.543126,308.979278,113.837685,-25.716815,32,18,-11.716815,-3.716815,10,-22.716815,29,2,4.283185,17,-10.716815,21,-14.716815,27,-20.716815,-194.716815,201,-187.716815,194,-209.716815,216,-185.716815,192,0
G057X4I_1_1,v12,0,1,3,4,6,6,1,2,1,2,0,6,28.79236,33.526109,43.416587,55.326305,60.166436,72.732386,101.242284,104.484449,106.901824,114.021928,117.720007,122.494898,0.087719,0.114035,0.184211,0.254386,0.307018,0.394737,0.618421,0.662281,0.684211,0.736842,0.754386,0.776316,302.645294,291.503702,300.161292,311.0197,298.958755,308.100348,299.749746,327.891339,298.661945,325.803537,299.536657,354.678249,301.138693,300.9971,300.542117,116.400524,299.554406,175.695999,300.587963,73.44637,300.142541,184.000949,300.591829,75.450237,-1.716815,8,14,-7.716815,6,0.283185,25,-18.716815,24,-17.716815,52,-45.716815,3,3.283185,-174.716815,181,-120.716815,127,-217.716815,224,-106.716815,113,-215.716815,222,0
G058X4I_1_1,v12,0,1,1,2,4,5,1,0,1,2,1,5,23.430749,52.392748,63.324561,63.63961,78.230429,95.587656,103.227903,107.856386,128.798292,130.862523,135.624482,156.2594,0.066667,0.308333,0.433333,0.441667,0.66875,0.835417,0.879167,0.897917,0.95625,0.960417,0.972917,0.99375,4.265535,11.123942,4.729182,188.58759,1.628291,337.486698,3.428899,156.287307,3.494024,348.352432,4.304389,45.162796,4.191046,210.049453,2.301226,325.159633,3.103677,95.962084,3.401879,304.260286,3.474796,80.333203,3.513168,266.371575,10,-3.716815,187,-180.716815,339,-332.716815,156,-149.716815,348,-341.716815,44,-37.716815,209,-202.716815,326,-319.716815,96,-89.716815,304,-297.716815,80,-73.716815,266,-259.716815,1
G059X1I_1_1,v12,0,1,2,3,6,9,1,1,1,3,3,9,27.658633,43.185646,48.795492,62.169124,65.276336,67.052218,78.587531,86.05231,86.313383,96.10411,97.508974,108.673824,0.041063,0.115942,0.144928,0.275362,0.299517,0.309179,0.429952,0.513285,0.518116,0.595411,0.602657,0.722222,22.578985,186.720577,26.52196,209.380367,24.087501,213.229094,27.55074,184.409147,27.907953,183.76636,26.732089,27.590496,21.974138,9.115731,22.60924,180.750833,25.960375,33.818782,23.497251,205.638844,25.303708,215.162116,22.184578,172.32617,161,-154.716815,186,-179.716815,186,-179.716815,160,-153.716815,159,-152.716815,4,2.283185,-9.716815,16,155,-148.716815,11,-4.716815,179,-172.716815,193,-186.716815,147,-140.716815,1
G060X1I_1_1,v12,0,2,2,3,4,5,2,0,1,1,1,5,17.804494,27.073973,56.603887,67.977938,86.764048,94.021274,97.49359,135.059246,264.342581,275.726314,292.042805,296.588941,0.014286,0.038095,0.190476,0.247619,0.37619,0.438095,0.457143,0.680952,0.969048,0.980952,0.990476,0.995238,334.621642,349.763234,338.503143,317.36155,338.987803,316.84621,337.972135,313.830542,337.311746,205.170153,336.442343,183.583935,337.033674,204.892081,337.159084,222.017491,337.576881,349.435289,337.429309,341.287716,337.651069,46.509477,338.063724,133.922132,12,-5.716815,-11.716815,18,-12.716815,19,-14.716815,21,-122.716815,129,-149.716815,156,-122.716815,129,-105.716815,112,15,-8.716815,7,-0.716815,-281.716815,288,-194.716815,201,1
G061X4I_1_1,v12,1,2,3,6,7,8,1,1,3,1,1,7,14.56022,26.400758,44.384682,54.561891,57.489129,57.567352,70.092796,81.252692,93.47727,99.809819,117.388245,120.739389,0.035088,0.070175,0.22807,0.350877,0.394737,0.403509,0.561404,0.710526,0.780702,0.824561,0.907895,0.912281,228.136707,31.995114,228.509484,224.367891,228.10885,218.967258,227.008165,209.149758,229.201101,51.059508,228.158183,226.016591,229.184225,242.042632,227.622384,210.763976,228.336408,240.194815,228.771675,242.630083,228.631758,260.490165,228.407349,253.265757,-186.716815,193,5.283185,1,0.283185,6,-14.716815,21,-168.716815,175,1,5.283185,16,-9.716815,-13.716815,20,15,-8.716815,17,-10.716815,35,-28.716815,28,-21.716815,1
G062X9I_1_1,v12,0,4,6,10,10,13,4,2,4,0,3,13,16.124515,22.203603,23.086793,28.284271,30.083218,35.1141,48.373546,49.929951,52.497619,55.145263,76.006579,77.317527,0.058824,0.088235,0.098039,0.127451,0.137255,0.205882,0.352941,0.362745,0.411765,0.460784,0.705882,0.735294,155.875645,340.734052,154.564731,155.423139,152.550355,45.691947,152.71651,186.858103,153.232741,33.091148,154.777975,349.636382,151.806757,201.94835,150.288152,315.429745,151.992105,66.133698,151.36021,50.501803,151.274454,97.416047,154.519864,1.378271,188,-181.716815,4,2.283185,-103.716815,110,31,-24.716815,-110.716815,117,198,-191.716815,47,-40.716815,162,-155.716815,-82.716815,89,-97.716815,104,-50.716815,57,-143.716815,150,0
G063X2I_1_1,v12,0,0,2,5,7,8,0,2,3,2,1,8,41.036569,43.416587,48.836462,49.193496,50.596443,62.968246,63.600314,77.175126,91.241438,93.193347,95.257546,97.800818,0.135802,0.154321,0.179012,0.185185,0.209877,0.333333,0.339506,0.549383,0.746914,0.771605,0.787037,0.805556,162.249071,148.107478,160.529551,193.387959,159.673059,61.814652,162.536352,340.39476,157.96586,76.107453,161.072292,21.930699,158.000672,79.142265,157.261679,101.403271,162.19135,151.049758,161.364777,166.223184,157.185157,100.32675,156.996519,114.138111,-4.716815,11,36,-29.716815,-94.716815,101,181,-174.716815,-78.716815,85,-129.716815,136,-75.716815,82,-52.716815,59,-1.716815,8,8,-1.716815,-53.716815,60,-39.716815,46,0
G064X1I_1_1,v12,0,0,0,0,0,2,0,0,0,0,2,2,75.802375,77.233412,112.160599,114.560028,135.369864,139.140217,206.886442,215.418198,228.359366,235.510085,261.681104,280.130327,0.179487,0.192308,0.294872,0.307692,0.397436,0.435897,0.717949,0.75641,0.769231,0.794872,0.858974,0.923077,215.493993,27.3524,211.79458,216.936172,217.616182,36.47459,216.146108,217.004515,216.998766,222.857173,216.750954,228.609362,217.760883,47.61929,217.703208,42.561615,217.697638,350.556045,211.970032,226.111625,217.713302,73.571709,217.758485,71.616892,-178.716815,185,2,4.283185,-171.716815,178,4,2.283185,9,-2.716815,15,-8.716815,-160.716815,167,-165.716815,172,136,-129.716815,11,-4.716815,-134.716815,141,-136.716815,143,0
G065X6I_1_1,v12,0,1,1,3,4,4,1,0,2,1,0,4,25.179357,53.225934,55.362442,70.45566,100.603181,108.240473,118.680243,132.075736,136.488095,142.902064,153.561063,155.70806,0.04,0.146667,0.193333,0.286667,0.593333,0.636667,0.72,0.803333,0.823333,0.856667,0.906667,0.916667,313.836244,306.977836,315.734453,337.876046,319.649686,304.508093,317.462157,349.320564,315.397171,328.538763,316.378232,24.519825,314.925882,306.067474,315.84621,33.987803,315.662675,16.804268,316.177109,46.318702,315.797872,200.939465,314.606852,109.748445,-3.716815,10,19,-12.716815,-5.716815,12,35,-28.716815,10,-3.716815,-288.716815,295,-5.716815,12,-278.716815,285,-295.716815,302,-266.716815,273,-111.716815,118,-201.716815,208,1
G068X6I_1_1,v12,1,2,2,6,9,13,1,0,4,3,4,12,12.206556,19.924859,49.091751,49.497475,57.306195,59.405387,68.264193,71.19691,72.945185,76.609399,82.219219,83.57033,0.009804,0.026144,0.238562,0.24183,0.320261,0.356209,0.460784,0.504902,0.534314,0.599673,0.660131,0.665033,19.469133,187.327541,20.123325,16.981732,18.919556,19.777963,21.858103,179.71651,20.939692,345.798099,16.657577,32.79917,21.911993,350.7704,21.816378,349.674785,17.868009,53.009602,16.344651,16.486244,17.21457,56.356163,20.796378,341.654785,171,-164.716815,6.283185,6.283185,4,2.283185,161,-154.716815,328,-321.716815,13,-6.716815,332,-325.716815,331,-324.716815,32,-25.716815,3.283185,3,36,-29.716815,324,-317.716815,0
G069X7I_1_1,v12,0,1,3,5,10,12,1,2,2,5,2,12,21.84033,31.953091,33.54102,53.665631,55.317267,62.369865,64.280635,64.381674,73.552702,74.464757,85.146932,87.931792,0.010417,0.09375,0.104167,0.302083,0.333333,0.4375,0.458333,0.479167,0.583333,0.614583,0.713542,0.734375,101.580108,89.7217,100.639056,99.780648,102.965556,81.823963,99.823963,134.965556,102.077076,66.935484,100.497585,121.639177,103.335727,88.194134,101.040054,73.181647,102.624577,69.482984,101.472913,256.614506,101.917163,245.775571,103.129033,74.98744,-8.716815,15,2.283185,4,-11.716815,18,32,-25.716815,-25.716815,32,18,-11.716815,-5.716815,12,-24.716815,31,-23.716815,30,152,-145.716815,147,-140.716815,-18.716815,25,0
G070X2I_1_1,v12,0,3,3,8,12,13,3,0,5,4,1,13,25.612497,29.154759,29.529646,46,51.419841,51.623638,54.708317,56.515485,60.530984,65.802736,71.568149,73,0.093496,0.126016,0.130081,0.304878,0.353659,0.357724,0.414634,0.447154,0.51626,0.593496,0.668699,0.70122,245.183666,237.325259,244.390693,202.532285,247.923145,79.781552,249,10.858407,244.523156,199.664749,245.308021,223.449614,247.966488,121.824896,245.626304,260.767896,244.155059,185.296652,244.921994,202.063586,246.12711,271.985518,248.282459,311.140866,-4.716815,11,-38.716815,45,-158.716815,165,-228.716815,235,-41.716815,48,-18.716815,25,-116.716815,123,12,-5.716815,-55.716815,62,-39.716815,46,29,-22.716815,66,-59.716815,0
G071X2I_1_1,v12,2,2,5,8,14,16,0,3,3,6,2,14,11.661904,12.806248,34.885527,40.199502,40.792156,48.795492,55.865911,57.68882,61.073726,62.128898,67.186308,70.5762,0.012346,0.024691,0.234568,0.277778,0.290123,0.376543,0.462963,0.481481,0.54321,0.561728,0.62037,0.669753,231.257234,224.398827,233.183666,125.325259,231.811144,210.952736,235.528872,269.38728,232.485007,135.626599,236.20011,65.058517,231.51487,240.656463,236.411997,65.270405,231.594969,218.736562,235.493631,87.352038,232.031802,149.173395,231.078902,60.220495,-3.716815,10,-104.716815,111,-17.716815,24,37,-30.716815,-93.716815,100,-161.716815,168,6,0.283185,-161.716815,168,-9.716815,16,-138.716815,145,-79.716815,86,-167.716815,174,1
G072X1I_1_1,v12,0,3,5,7,10,12,3,2,2,3,2,12,20.099751,24.515301,27.202941,40.311289,44.102154,50.089919,51.400389,61.400326,65.115282,66.573268,81.024688,86.127812,0.068376,0.094017,0.115385,0.282051,0.311966,0.401709,0.42735,0.564103,0.608974,0.634615,0.732906,0.764957,3.187942,190.329535,6.223808,195.082216,3.916407,6.058,7.480854,206.339261,6.361127,7.219535,6.883923,213.74233,7.076596,16.935003,1.831069,201.972662,7.258053,221.11646,2.716274,184.857866,2.136292,198.277885,6.699529,224.557936,184,-177.716815,192,-185.716815,5.283185,1,202,-195.716815,4,2.283185,210,-203.716815,13,-6.716815,197,-190.716815,217,-210.716815,179,-172.716815,193,-186.716815,221,-214.716815,0
G073X8I_1_1,v12,0,2,3,3,8,12,2,1,0,5,4,12,15.033296,23.600847,35.171011,60.207973,63.631753,63.63961,68.029405,72.277244,78.102497,82.492424,84.118963,84.528102,0.042735,0.102564,0.217949,0.613248,0.675214,0.679487,0.720085,0.764957,0.794872,0.805556,0.82265,0.826923,336.362636,315.221043,337.06423,308.922638,335.117178,322.975586,336.512345,116.370752,335.90226,76.760668,335.000304,183.858712,336.853398,296.711805,335.110097,217.968505,336.377967,273.236374,335.895021,66.753428,336.924755,130.783163,336.238769,92.097176,-11.716815,18,-18.716815,25,-2.716815,9,-210.716815,217,-249.716815,256,-141.716815,148,-30.716815,37,-107.716815,114,-53.716815,60,-259.716815,266,-196.716815,203,-234.716815,241,0
G075X3I_1_1,v12,0,1,3,6,10,10,1,2,3,4,0,10,18.681542,30.083218,42.059482,50.635956,53.254108,58.309519,62.128898,66.121101,66.730802,71.512237,93.744333,96.208108,0.025641,0.115385,0.211538,0.288462,0.320513,0.384615,0.455128,0.487179,0.50641,0.573718,0.791667,0.801282,220.129354,216.987762,222.625666,217.484074,221.743436,238.601843,222.841345,8.699752,220.830785,222.689192,221.326122,48.184529,219.279333,195.420926,221.489736,249.348143,217.052782,335.194375,221.786338,65.644745,217.699608,175.841201,220.614402,315.47281,6.283185,6.283185,4.283185,2,20,-13.716815,-204.716815,211,5,1.283185,-163.716815,170,-20.716815,27,31,-24.716815,115,-108.716815,-146.716815,153,-38.716815,45,98,-91.716815,0
G076X3I_1_1,v12,0,2,5,7,11,13,2,3,2,4,2,13,22,25,32.280025,33.734256,42.720019,50.596443,59.464275,60.827625,61.983869,73.348483,73.979727,77.369245,0.02439,0.03252,0.085366,0.105691,0.174797,0.260163,0.353659,0.361789,0.378049,0.520325,0.528455,0.565041,34.429204,38.287611,32.214906,208.356499,33.140962,176.99937,35.790977,63.649384,32.289883,175.431475,34.107453,69.96586,34.08618,71.944587,33.33676,99.195167,32.679997,108.82159,35.548547,88.406954,31.055746,26.197339,33.327835,82.186243,7,-0.716815,173,-166.716815,147,-140.716815,31,-24.716815,140,-133.716815,39,-32.716815,41,-34.716815,69,-62.716815,73,-66.716815,56,-49.716815,-1.716815,8,52,-45.716815,0
G077X1I_1_1,v12,1,1,3,4,8,10,0,2,1,4,2,9,7.28011,34.525353,38.587563,49.040799,66.490601,67.067131,71.867934,73.600272,79.075913,84.899941,94.704805,114.109596,0.005556,0.088889,0.116667,0.194444,0.305556,0.311111,0.361111,0.383333,0.427778,0.488889,0.55,0.691667,316.7217,130.580108,310.891487,314.03308,311.742747,324.88434,312.577115,335.718707,315.641347,128.499755,316.649955,302.508362,313.488237,18.629829,312.928395,8.069987,313.628765,20.770358,311.468892,327.610485,314.236953,17.09536,310.760646,311.902239,-176.716815,183,6.283185,6.283185,10,-3.716815,20,-13.716815,-177.716815,184,-4.716815,11,-291.716815,298,-301.716815,308,-289.716815,296,13,-6.716815,-287.716815,294,4.283185,2,0
G078X3I_1_1,v12,0,1,1,3,4,7,1,0,2,1,3,7,22.36068,55.542776,59.093147,73.348483,80.894994,81.271151,85.615419,91.08238,97.015463,101.843016,102.825094,104.048066,0.094203,0.427536,0.5,0.586957,0.681159,0.688406,0.721014,0.753623,0.797101,0.818841,0.833333,0.836957,228.107758,71.24935,232.763755,210.622162,227.869387,245.010979,228.739064,70.880657,228.138721,72.280314,227.961969,234.103562,227.891921,223.033514,231.274885,43.133292,226.966793,36.108386,227.057197,63.198789,228.160843,237.302436,228.044963,209.186556,-153.716815,160,-12.716815,19,14,-7.716815,-154.716815,161,-152.716815,159,3,3.283185,-1.716815,8,-178.716815,185,-187.716815,194,-160.716815,167,6,0.283185,-15.716815,22,0
G079X1I_1_1,v12,0,1,1,2,3,3,1,0,1,1,0,3,30,55.542776,71.84706,90.376988,95.524866,117.046999,117.456375,124.579292,129.468143,152.210381,155.878158,168.617911,0.098039,0.384804,0.602941,0.797794,0.839461,0.942402,0.946078,0.963235,0.969363,0.991422,0.995098,0.997549,49.858407,234,52.763755,213.622162,48.133903,237.275496,47.150768,59.292361,48.182734,59.324327,47.709087,70.850679,47.466084,247.607677,47.45679,75.598382,47.121706,70.263299,48.340194,241.481787,47.438662,93.580255,47.898294,79.039887,181,-174.716815,164,-157.716815,186,-179.716815,9,-2.716815,8,-1.716815,20,-13.716815,197,-190.716815,25,-18.716815,20,-13.716815,190,-183.716815,43,-36.716815,28,-21.716815,0
G080X8I_1_1,v12,1,3,5,6,10,13,2,2,1,4,3,12,14,19.697716,24.839485,31.144823,39.849718,55.973208,61.400326,61.741396,63.780875,72.124892,77.162167,80.993827,0.013333,0.046667,0.106667,0.133333,0.246667,0.42,0.486667,0.493333,0.526667,0.633333,0.706667,0.733333,299.858407,313,297.135039,302.276632,299.158514,343.300107,299.954881,325.813288,298.59349,347.735083,301.101803,112.960211,300.899957,303.758364,299.423737,173.56533,299.139577,1.28117,300.643806,353.502213,298.352455,6.494048,299.284103,184.425695,10,-3.716815,2,4.283185,41,-34.716815,29,-22.716815,46,-39.716815,-178.716815,185,6,0.283185,-122.716815,129,-294.716815,301,56,-49.716815,-288.716815,295,-111.716815,118,1
G081X1I_1_1,v12,0,0,0,0,3,7,0,0,0,3,4,7,63.63961,68.949257,73.24616,79.711982,81.301906,85.158675,89.88882,100.975244,103.232747,116.275535,116.498927,117.324337,0.5,0.569444,0.635417,0.701389,0.725694,0.78125,0.826389,0.875,0.90625,0.930556,0.934028,0.944444,226.145714,96.287307,225.056912,234.198504,225.608606,238.750198,225.942055,147.083648,226.844907,87.986499,226.45276,95.594352,225.724295,204.865887,226.148515,132.290108,230.33131,208.189718,225.575253,36.716846,224.924311,59.065904,230.670163,190.528571,-126.716815,133,6,0.283185,10,-3.716815,-75.716815,82,-135.716815,142,-127.716815,134,-17.716815,24,-90.716815,97,-12.716815,19,-185.716815,192,-162.716815,169,-30.716815,37,0
