"","fingerprint","minutia","x","y","angle","score_change","d0","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","d11","r15","r30","r45","r60","r75","r90"
"B183X1I_1_1#v20","B183X1I_1_1","v20",500,480,209,0.228180417,28,42,53.2634959423431,56.0802995712398,74.8131004570724,77.1038261048049,95.6922149393565,104.076894650062,111.570605447851,114.477071940192,122.00409829182,127.455874717488,0,1,2,4,5,6
"B183X1I_1_1#v21","B183X1I_1_1","v21",618,449,189,0.286990624,37.6961536499415,49.1629942131274,77.0584193972339,84.0238061504,118.038129432824,118.511602807489,122.00409829182,175.38529014715,193.038856192218,198.338095180931,198.655480669424,218.929212303886,0,0,1,2,2,4
"B183X1I_1_1#v22","B183X1I_1_1","v22",552,501,187,0.016969767,54.7083174663597,56.0802995712398,56.0892146495206,71.449282711585,81.6884324736373,84.0238061504,127.910124696992,130,130.919822792425,150.950322954275,165.758860999948,167.33499335166,0,0,0,3,4,6
"B183X1I_1_1#v23","B183X1I_1_1","v23",604,484,183,0.241497055,37.6961536499415,54.7083174663597,73.5730929076656,74.0945342113708,104.076894650062,108.811764069884,113.718951806636,169.849933765074,178.630904381073,191.971352029411,199.060292373944,214.401492532118,0,0,1,2,4,4
"B183X1I_1_1#v24","B183X1I_1_1","v24",667,445,180,0.137815652,49.1629942131274,74.0945342113708,126.003968191482,127.910124696992,167.146642203785,167.146642203785,170.628250884782,223.725277963846,242.19207253748,245.024488572061,246.732648832699,261.168527966139,0,0,0,1,2,2
"B185X7I_1_1#v0","B185X7I_1_1","v0",420,412,76,-0.220415162,16.7630546142402,27.5862284482674,31.9061122670876,47.8539444560216,72.1803297304744,78.4474346298207,88.2326470191165,88.7693640846886,NA,NA,NA,NA,0,2,3,4,5,8
"B185X7I_1_1#v1","B185X7I_1_1","v1",440,393,71,0.468432937,24.0208242989286,24.3310501211929,27.5862284482674,37.8549864614954,44.6878059430087,63.7887137352682,102.786185842262,104.307238483242,NA,NA,NA,NA,0,3,5,5,6,6
"B185X7I_1_1#v2","B185X7I_1_1","v2",441,369,52,0.585600494,24.0208242989286,29.732137494637,41.2310562561766,47.8539444560216,48.2597140480546,61.660360037872,106.212052046837,111.072048689128,NA,NA,NA,NA,0,2,3,5,6,6
"B185X7I_1_1#v3","B185X7I_1_1","v3",403,385,55,-0.409593413,31.9061122670876,37.8549864614954,41.2310562561766,45.9673797382448,67,70.9365914038728,73.2393336944022,73.9797269527267,NA,NA,NA,NA,0,0,3,4,8,8
"B185X7I_1_1#v4","B185X7I_1_1","v4",502,378,47,0.05199528,38.0788655293195,61.660360037872,63.7887137352682,76.6615940350838,88.7693640846886,99.247166206396,166.147524808527,166.379085224075,NA,NA,NA,NA,0,0,1,1,3,5
"B185X7I_1_1#v5","B185X7I_1_1","v5",469,359,46,1.333858928,29.732137494637,38.0788655293195,44.6878059430087,66.7308024828115,70.9365914038728,72.1803297304744,135.517526541772,139.703256941275,NA,NA,NA,NA,0,1,3,3,6,6
"B185X7I_1_1#v6","B185X7I_1_1","v6",330,373,304,-0.328413547,13.4164078649987,55.5427763079953,73.9797269527267,98.0866963456309,111.072048689128,111.803398874989,114.769333883229,139.703256941275,NA,NA,NA,NA,1,1,1,2,3,3
"B185X7I_1_1#v7","B185X7I_1_1","v7",343,427,284,-0.152457087,42.5793377120875,55.5427763079953,73.2393336944022,78.4474346298207,93.5360892917809,102.786185842262,113.877126763894,143.178210632764,NA,NA,NA,NA,0,0,1,2,3,4
"B185X7I_1_1#v8","B185X7I_1_1","v8",436,417,248,0.0472595,16.7630546142402,24.3310501211929,45.9673797382448,48.2597140480546,66.7308024828115,76.6615940350838,93.5360892917809,104.995237987254,NA,NA,NA,NA,0,2,2,4,5,6
"B185X7I_1_1#v9","B185X7I_1_1","v9",336,385,107,-0.363601926,13.4164078649987,42.5793377120875,67,88.2326470191165,104.307238483242,104.995237987254,106.212052046837,135.517526541772,NA,NA,NA,NA,1,1,2,2,3,4
"B187X2I_1_1#v0","B187X2I_1_1","v0",378,429,348,0.126006274,43.2897216438267,75.953933407033,88.5268320906153,90.1387818865997,90.4267659490264,94.0478601564119,111.628849317728,121.605920908482,138.708327075198,165.849329211788,NA,NA,0,0,1,1,1,3
"B187X2I_1_1#v1","B187X2I_1_1","v1",390,504,339,-0.154053527,32.2490309931942,36.2353418639869,46.3896540189728,56.3205113613149,75.953933407033,109.12378292563,110.367567699936,143.892320851392,144.692777981487,170.308543532026,NA,NA,0,0,2,4,4,5
"B187X2I_1_1#v2","B187X2I_1_1","v2",373,472,318,-0.078337632,36.2353418639869,43.2897216438267,60.802960454241,68.1542368455549,72.780491891715,106.77546534668,129.065874653217,135.66502865514,154.382641511279,160.798009937934,NA,NA,0,0,2,2,5,5
"B187X2I_1_1#v3","B187X2I_1_1","v3",472,432,218,0.029615207,39.8497176903426,62.6099033699941,68.9420046125727,75.1065909225016,75.17978451685,82.8070045346407,90.9725233243533,94.0478601564119,106.77546534668,109.12378292563,NA,NA,0,0,1,1,3,6
"B187X2I_1_1#v4","B187X2I_1_1","v4",484,394,218,0.068453075,37.8549864614954,39.8497176903426,102.156742312977,102.259473888731,106.004716876184,111.628849317728,114.542568506211,129.769025580067,135.133267554662,135.66502865514,NA,NA,0,0,2,2,2,2
"B187X2I_1_1#v5","B187X2I_1_1","v5",476,357,216,0.284407859,37.8549864614954,75.1065909225016,98.9949493661167,121.605920908482,134.851770474102,140.071410359145,142.863571283935,146.563979203623,154.382641511279,160.365208196791,NA,NA,0,0,1,1,1,2
"B187X2I_1_1#v6","B187X2I_1_1","v6",444,488,214,0.150028207,12.8062484748657,29.732137494637,56.3205113613149,56.4358042380899,62.6099033699941,72.780491891715,88.5268320906153,89,102.156742312977,134.851770474102,NA,NA,1,2,2,4,6,8
"B187X2I_1_1#v7","B187X2I_1_1","v7",500,495,210,0.066997551,33.734255586866,56.4358042380899,64.0702739185654,68.9420046125727,79.0759128938769,102.259473888731,110.367567699936,129.065874653217,138.708327075198,140.071410359145,NA,NA,0,0,1,2,4,5
"B187X2I_1_1#v8","B187X2I_1_1","v8",490,259,212,0.073511696,98.9949493661167,135.133267554662,173.933895489062,203.577994881569,233.002145912865,233.574399282113,236.211769393483,243.018517812944,245.024488572061,258.118189982806,NA,NA,0,0,0,0,0,0
"B187X2I_1_1#v9","B187X2I_1_1","v9",436,498,197,0.282640647,12.8062484748657,17.2046505340853,46.3896540189728,64.0702739185654,68.1542368455549,75.17978451685,90.1387818865997,97.5141015443408,114.542568506211,146.563979203623,NA,NA,1,2,2,3,5,6
"B187X2I_1_1#v10","B187X2I_1_1","v10",533,488,199,0.088448443,33.734255586866,82.8070045346407,89,97.5141015443408,106.004716876184,112.787410644983,142.863571283935,143.892320851392,160.798009937934,165.849329211788,NA,NA,0,0,1,1,1,3
"B187X2I_1_1#v11","B187X2I_1_1","v11",422,508,160,0.236726796,17.2046505340853,29.732137494637,32.2490309931942,60.802960454241,79.0759128938769,90.4267659490264,90.9725233243533,112.787410644983,129.769025580067,160.365208196791,NA,NA,0,2,3,3,4,5
"B188X7I_1_1#v0","B188X7I_1_1","v0",403,397,88,0.038413065,10.0498756211209,16.2788205960997,24.1867732448956,30.4138126514911,30.4630924234556,31.3209195267317,55.2268050859363,68.0073525436772,76.1577310586391,98.6559678884151,109.343495462693,113.437207299898,1,3,6,7,8,9
"B188X7I_1_1#v1","B188X7I_1_1","v1",522,447,89,-0.125740776,59.6405902049938,68.3593446428504,71.4702735408225,81.5414005275848,84.3860177991591,88.4081444212014,98.6154146165801,111.803398874989,120.341181646185,129.077496102148,135.440023626696,147.566933965574,0,0,0,1,3,6
"B188X7I_1_1#v2","B188X7I_1_1","v2",458,392,88,0.519306494,18.0277563773199,23.0217288664427,31.9061122670876,43.9658958739612,45.1774279923061,55.2268050859363,57.8013840664737,58.4636639289739,65,68.1542368455549,79.4040301244213,84.3860177991591,0,2,4,8,10,12
"B188X7I_1_1#v3","B188X7I_1_1","v3",468,377,86,0.143465387,9.21954445729289,18.0277563773199,32.0624390837628,47.0425339453563,48.91829923454,58.1893461039046,68.0073525436772,70.7106781186548,75.0732975164938,82.4621125123532,88.4081444212014,91.9238815542512,1,2,3,6,8,11
"B188X7I_1_1#v4","B188X7I_1_1","v4",477,379,73,-0.049101443,9.21954445729289,23,23.0217288664427,38,54.9181208709839,66.2193325245732,76.1577310586391,79.9061950038919,80.802227692063,81.5414005275848,90.1387818865997,100.224747442934,1,3,4,5,6,10
"B188X7I_1_1#v5","B188X7I_1_1","v5",515,379,67,0.110059977,15,38,47.0425339453563,58.4636639289739,68.3593446428504,89.196412483911,103.40696301507,110.308657865101,113.437207299898,113.63538181394,117.613774703476,126.605687076055,1,1,2,4,5,6
"B188X7I_1_1#v6","B188X7I_1_1","v6",500,379,65,0.051994624,15,23,32.0624390837628,43.9658958739612,71.4702735408225,75.2396172239067,88.6453608487212,98.6559678884151,100.239712689133,102.703456611742,105.513032370414,112.089250153616,1,2,4,4,5,7
"B188X7I_1_1#v7","B188X7I_1_1","v7",398,367,25,0.006239782,30.4138126514911,32.649655434629,38.0788655293195,42.4264068711929,53.4134814442946,61.6116872029975,65,70.7106781186548,79.9061950038919,102.703456611742,117.613774703476,136.45878498653,0,0,4,5,8,9
"B188X7I_1_1#v8","B188X7I_1_1","v8",412,427,277,-0.559877893,26.1725046566048,26.9072480941474,31.0161248385416,31.3209195267317,42.6380112106557,57.8013840664737,61.6116872029975,75.0732975164938,80.802227692063,81.467785044151,100.239712689133,111.803398874989,0,2,5,6,7,10
"B188X7I_1_1#v9","B188X7I_1_1","v9",431,409,253,0.39093931,22.2036033111745,26.1725046566048,30.4630924234556,31.9061122670876,39,48.91829923454,52.773099207835,53.4134814442946,54.9181208709839,75.2396172239067,83.3546639366988,89.196412483911,0,2,5,9,9,12
"B188X7I_1_1#v10","B188X7I_1_1","v10",413,396,229,0.522359314,10.0498756211209,22.2036033111745,24.6981780704569,31.0161248385416,32.649655434629,34.2344855372474,45.1774279923061,58.1893461039046,66.2193325245732,88.6453608487212,103.40696301507,104.043260233424,1,3,6,8,9,10
"B188X7I_1_1#v11","B188X7I_1_1","v11",473,481,120,-0.382792358,59.6405902049938,81.467785044151,83.3546639366988,90.2551937563706,102.078401241399,104.043260233424,104.120122935002,105.513032370414,108.374351209131,109.343495462693,110.308657865101,124.084648526721,0,0,0,1,1,3
"B188X7I_1_1#v12","B188X7I_1_1","v12",379,400,114,0.019320513,15.8113883008419,24.1867732448956,34.2344855372474,38.0788655293195,42.6380112106557,52.773099207835,79.4040301244213,91.9238815542512,100.224747442934,122.80879447336,124.084648526721,137.611772752189,0,2,5,6,6,7
"B188X7I_1_1#v13","B188X7I_1_1","v13",392,409,110,-0.048695841,15.8113883008419,16.2788205960997,24.6981780704569,26.9072480941474,39,42.4264068711929,68.1542368455549,82.4621125123532,90.1387818865997,108.374351209131,112.089250153616,126.605687076055,0,4,6,6,7,8
"B189X7I_1_1#v0","B189X7I_1_1","v0",370,402,79,-0.320119551,19.723082923316,27.2946881279124,40.8044115262063,50.9901951359278,72.6704891960967,73.7360156233031,76.5506368360186,134.833230325465,141.088624630053,NA,NA,NA,0,2,3,4,6,7
"B189X7I_1_1#v1","B189X7I_1_1","v1",374,375,60,0.215821365,14.422205101856,27.2946881279124,42.2965719651132,46.1735855224608,61.8465843842649,97.948966303887,100.578327685441,143.209636547266,163.248277173145,NA,NA,NA,1,2,3,4,5,5
"B189X7I_1_1#v2","B189X7I_1_1","v2",382,363,53,-0.150796145,14.422205101856,38.0131556174964,40.8044115262063,52.0864665724217,60.1664358259653,112.294256309038,114.490174250894,143.405020832605,167.86303941011,NA,NA,NA,1,1,3,4,5,5
"B189X7I_1_1#v3","B189X7I_1_1","v3",434,360,48,0.358246098,26.9072480941474,52.0864665724217,61.8465843842649,76.5506368360186,94.6414285606467,109.288608738514,142.902064365775,146.38647478507,147.054411698527,NA,NA,NA,0,1,1,2,3,4
"B189X7I_1_1#v4","B189X7I_1_1","v4",411,537,340,0.096518694,77.4144689318476,94.0478601564119,111.126054550677,121.630588258053,128.549601321824,141.088624630053,157.079597656729,166.171598054541,176.400113378648,NA,NA,NA,0,0,0,0,0,1
"B189X7I_1_1#v5","B189X7I_1_1","v5",344,471,293,-0.838228301,17.4928556845359,54.4058820349418,73.7360156233031,94.0478601564119,100.578327685441,114.490174250894,116.038786618958,138.079687137537,142.902064365775,NA,NA,NA,0,1,1,2,3,3
"B189X7I_1_1#v6","B189X7I_1_1","v6",416,380,228,0.366748724,26.9072480941474,38.0131556174964,42.2965719651132,50.9901951359278,68.2422156732913,106.301458127346,116.038786618958,119.553335377981,135.532283976918,NA,NA,NA,0,1,3,4,5,5
"B189X7I_1_1#v7","B189X7I_1_1","v7",496,450,202,-0.101218643,52.8109837060436,106.301458127346,109.288608738514,121.630588258053,134.833230325465,139.488350768084,143.209636547266,143.405020832605,153.443800787129,NA,NA,NA,0,0,0,1,1,1
"B189X7I_1_1#v8","B189X7I_1_1","v8",479,500,160,0.075058351,52.8109837060436,77.4144689318476,135.532283976918,138.079687137537,143.951380681117,146.57762448614,147.054411698527,154.738489071078,163.248277173145,NA,NA,NA,0,0,0,1,1,2
"B189X7I_1_1#v9","B189X7I_1_1","v9",329,462,127,-0.113587511,17.4928556845359,53.0094331227943,72.6704891960967,97.948966303887,111.126054550677,112.294256309038,119.553335377981,146.38647478507,154.738489071078,NA,NA,NA,0,1,1,2,3,3
"B189X7I_1_1#v10","B189X7I_1_1","v10",360,419,104,-0.510603905,19.723082923316,46.1735855224608,53.0094331227943,54.4058820349418,60.1664358259653,68.2422156732913,94.6414285606467,128.549601321824,139.488350768084,NA,NA,NA,0,1,1,4,6,6
"B190X8I_1_1#v0","B190X8I_1_1","v0",412,307,342,-0.048259128,11,27.5862284482674,70.0357051795725,86.0232526704263,89.6939239859646,93.6482781475452,109.128364782031,NA,NA,NA,NA,NA,1,2,2,2,3,5
"B190X8I_1_1#v1","B190X8I_1_1","v1",392,288,321,0.143128145,21.540659228538,27.5862284482674,88.3628881374981,110.981980519362,116.211014968462,116.498927033686,135.48431643552,NA,NA,NA,NA,NA,0,2,2,2,2,3
"B190X8I_1_1#v2","B190X8I_1_1","v2",400,376,300,-0.743779207,33.2415402771893,40.1621712560464,58.5491246732178,68.0294054067798,70.0357051795725,80.8949936646267,88.3628881374981,NA,NA,NA,NA,NA,0,0,2,3,5,7
"B190X8I_1_1#v3","B190X8I_1_1","v3",308,488,231,0.093140909,144.806767797641,144.941367455947,163.404406305338,175.419497205983,182.526710374126,208.751047901561,216.9239498073,NA,NA,NA,NA,NA,0,0,0,0,0,0
"B190X8I_1_1#v4","B190X8I_1_1","v4",423,400,145,0.230301606,18.6010752377383,33.2415402771893,38.4837628097877,39.2045915678253,93.6482781475452,104.580112832221,116.211014968462,NA,NA,NA,NA,NA,0,1,4,4,4,4
"B190X8I_1_1#v5","B190X8I_1_1","v5",412,296,137,0.276553427,11,21.540659228538,80.8949936646267,96.5660395791398,99.2975326984513,104.580112832221,119.012604374495,NA,NA,NA,NA,NA,1,2,2,2,2,3
"B190X8I_1_1#v6","B190X8I_1_1","v6",458,384,119,0.35757606,20.3960780543711,20.6155281280883,38.4837628097877,58.5491246732178,89.6939239859646,99.2975326984513,116.498927033686,NA,NA,NA,NA,NA,0,2,3,4,4,5
"B190X8I_1_1#v7","B190X8I_1_1","v7",462,404,113,-0.035087211,20.3960780543711,28.3019433961698,39.2045915678253,68.0294054067798,109.128364782031,119.012604374495,135.48431643552,NA,NA,NA,NA,NA,0,2,3,3,4,4
"B190X8I_1_1#v8","B190X8I_1_1","v8",438,389,115,0.258058207,18.6010752377383,20.6155281280883,28.3019433961698,40.1621712560464,86.0232526704263,96.5660395791398,110.981980519362,NA,NA,NA,NA,NA,0,3,4,4,4,5
"B191X3I_1_1#v0","B191X3I_1_1","v0",336,593,72,-0.200738373,17.8885438199983,29.1204395571221,35.0142828000232,39.0512483795333,72.4982758415674,81.344944526381,82.0243866176395,93.2952303175248,123.405834546021,133.281656652369,NA,NA,0,2,4,4,5,7
"B191X3I_1_1#v1","B191X3I_1_1","v1",337,628,49,-0.001106309,31.9061122670876,35.0142828000232,42.4499705535822,60.00833275471,63.6396103067893,65.0691939399898,66.6408283261845,104.92378186093,109.077953776187,121.202310209006,NA,NA,0,0,3,3,7,7
"B191X3I_1_1#v2","B191X3I_1_1","v2",442,489,29,0.29306351,66.4830805543786,109.622078068243,137.010948467632,148.499158246773,162.603812993423,165.614009069281,170.496334271444,174.201033291999,179.17868176767,186.21492958407,NA,NA,0,0,0,0,1,1
"B191X3I_1_1#v3","B191X3I_1_1","v3",394,535,21,-0.112333993,43.2781700167648,66.4830805543786,72.4982758415674,82.0243866176395,99.1564420499243,109.077953776187,117.017092768535,127.121988656566,131.529464379659,138.361844451424,NA,NA,0,0,1,1,3,4
"B191X3I_1_1#v4","B191X3I_1_1","v4",366,568,336,-0.590459196,38.1182371050918,39.0512483795333,43.2781700167648,56.6127194188726,66.6408283261845,87.9317917479224,91,106.531685427388,109.622078068243,120.929731662648,NA,NA,0,0,3,4,5,6
"B191X3I_1_1#v5","B191X3I_1_1","v5",456,651,211,0.092512502,27.8028775489157,64.007812023221,75.2861208988748,90.3548559846121,121.202310209006,122.429571591181,131.529464379659,133.281656652369,144.89996549344,154.20765220961,NA,NA,0,1,1,1,2,3
"B191X3I_1_1#v6","B191X3I_1_1","v6",392,652,212,0.327830255,22.4722050542442,26.9258240356725,44.9444101084885,60.00833275471,64.007812023221,81.344944526381,87.9317917479224,88.2326470191165,108.004629530405,117.017092768535,NA,NA,0,2,3,3,5,8
"B191X3I_1_1#v7","B191X3I_1_1","v7",366,659,206,0.012196337,22.8035085019828,26.9258240356725,42.4499705535822,68.5930025585701,72.4982758415674,74.027022093287,90.3548559846121,91,101.390334845093,127.121988656566,NA,NA,0,2,3,3,6,6
"B191X3I_1_1#v8","B191X3I_1_1","v8",434,668,207,0.091948355,27.8028775489157,44.9444101084885,50.2493781056044,68.5930025585701,104.92378186093,120.929731662648,123.405834546021,132.230858728211,138.884844385556,147.800541270998,NA,NA,0,1,2,3,4,4
"B191X3I_1_1#v9","B191X3I_1_1","v9",384,673,187,0.686571698,22.4722050542442,22.8035085019828,50.2493781056044,65.0691939399898,75.2861208988748,93.2952303175248,96.3327566303384,106.531685427388,121.655250605964,138.361844451424,NA,NA,0,2,2,3,4,5
"B191X3I_1_1#v10","B191X3I_1_1","v10",328,565,101,0.047308117,29.1204395571221,36.8781778291715,38.1182371050918,63.6396103067893,72.4982758415674,101.390334845093,108.004629530405,121.655250605964,137.010948467632,147.800541270998,NA,NA,0,1,3,3,5,5
"B191X3I_1_1#v11","B191X3I_1_1","v11",320,601,94,-0.218902419,17.8885438199983,31.9061122670876,36.8781778291715,56.6127194188726,74.027022093287,88.2326470191165,96.3327566303384,99.1564420499243,132.230858728211,144.89996549344,NA,NA,0,1,3,4,5,6
"B192X9I_1_1#v0","B192X9I_1_1","v0",382,411,71,-0.225842216,37.7359245282264,46.6476151587624,60.9261848469113,80.3990049689671,90.8240056372763,111.986606342009,125.80143083447,138.43771162512,148.070928949608,NA,NA,NA,0,0,1,2,3,4
"B192X9I_1_1#v1","B192X9I_1_1","v1",406,451,66,-0.028760041,21.540659228538,43.081318457076,44.2831796509691,46.6476151587624,81.5843122174846,135.340311806941,164.575210770031,172.284648184335,191.462790118602,NA,NA,NA,0,1,3,4,4,5
"B192X9I_1_1#v2","B192X9I_1_1","v2",425,491,65,0.04216198,35,44.2831796509691,61,90.8240056372763,113.740933704625,163.98170629677,193.705962737341,216.067119201419,226.241021921313,NA,NA,NA,0,0,2,2,3,3
"B192X9I_1_1#v3","B192X9I_1_1","v3",414,431,56,-0.000967517,21.540659228538,37.7359245282264,61,64.621977685614,88.090862182181,142.003521083106,161.523992025953,170.238068598067,184.55622449541,NA,NA,NA,0,1,2,2,4,5
"B192X9I_1_1#v4","B192X9I_1_1","v4",307,310,25,0.14011935,25.0798724079689,103.479466562212,125.80143083447,126.435754436789,126.921235417876,128.502918254801,161.523992025953,172.284648184335,199.123077517399,NA,NA,NA,0,1,1,1,1,1
